region_bld,clim,urt,inc_cl,year,value
C-EEU-BGR,Zone_4A Mixed Humid,rur,q2,2090,0.54425594
C-EEU-BGR,Zone_4A Mixed Humid,rur,q2,2095,0.544320583
C-EEU-BGR,Zone_4A Mixed Humid,rur,q2,2100,0.544399963
C-EEU-BGR,Zone_4A Mixed Humid,rur,q3,2015,0.357344997
C-EEU-BGR,Zone_4A Mixed Humid,rur,q3,2020,0.488067126
C-EEU-BGR,Zone_4A Mixed Humid,rur,q3,2025,0.534638274
C-EEU-BGR,Zone_4A Mixed Humid,rur,q3,2030,0.54243179
C-EEU-BGR,Zone_4A Mixed Humid,rur,q3,2035,0.544193709
C-EEU-BGR,Zone_4A Mixed Humid,rur,q3,2040,0.544424072
C-EEU-BGR,Zone_4A Mixed Humid,rur,q3,2045,0.544460162
C-EEU-BGR,Zone_4A Mixed Humid,rur,q3,2050,0.544465804
C-EEU-BGR,Zone_4A Mixed Humid,rur,q3,2055,0.544466501
C-EEU-BGR,Zone_4A Mixed Humid,rur,q3,2060,0.544466636
C-EEU-BGR,Zone_4A Mixed Humid,rur,q3,2065,0.544466643
C-EEU-BGR,Zone_4A Mixed Humid,rur,q3,2070,0.544466644
C-EEU-BGR,Zone_4A Mixed Humid,rur,q3,2075,0.544466644
C-EEU-BGR,Zone_4A Mixed Humid,rur,q3,2080,0.544466644
C-EEU-BGR,Zone_4A Mixed Humid,rur,q3,2085,0.544466644
C-EEU-BGR,Zone_4A Mixed Humid,rur,q3,2090,0.544466644
C-EEU-BGR,Zone_4A Mixed Humid,rur,q3,2095,0.544466644
C-EEU-BGR,Zone_4A Mixed Humid,rur,q3,2100,0.544466644
C-EEU-BGR,Zone_4A Mixed Humid,urb,q1,2015,0.053953078
C-EEU-BGR,Zone_4A Mixed Humid,urb,q1,2020,0.081128431
C-EEU-BGR,Zone_4A Mixed Humid,urb,q1,2025,0.113694552
C-EEU-BGR,Zone_4A Mixed Humid,urb,q1,2030,0.160440967
C-EEU-BGR,Zone_4A Mixed Humid,urb,q1,2035,0.208774975
C-EEU-BGR,Zone_4A Mixed Humid,urb,q1,2040,0.273457008
C-EEU-BGR,Zone_4A Mixed Humid,urb,q1,2045,0.309819916
C-EEU-BGR,Zone_4A Mixed Humid,urb,q1,2050,0.359216295
C-EEU-BGR,Zone_4A Mixed Humid,urb,q1,2055,0.39341201
C-EEU-BGR,Zone_4A Mixed Humid,urb,q1,2060,0.428590573
C-EEU-BGR,Zone_4A Mixed Humid,urb,q1,2065,0.463417767
C-EEU-BGR,Zone_4A Mixed Humid,urb,q1,2070,0.485154644
C-EEU-BGR,Zone_4A Mixed Humid,urb,q1,2075,0.50272659
C-EEU-BGR,Zone_4A Mixed Humid,urb,q1,2080,0.514299481
C-EEU-BGR,Zone_4A Mixed Humid,urb,q1,2085,0.521583479
C-EEU-BGR,Zone_4A Mixed Humid,urb,q1,2090,0.524010772
C-EEU-BGR,Zone_4A Mixed Humid,urb,q1,2095,0.528749719
C-EEU-BGR,Zone_4A Mixed Humid,urb,q1,2100,0.531386048
C-EEU-BGR,Zone_4A Mixed Humid,urb,q2,2015,0.221376884
C-EEU-BGR,Zone_4A Mixed Humid,urb,q2,2020,0.363805443
C-EEU-BGR,Zone_4A Mixed Humid,urb,q2,2025,0.463852348
C-EEU-BGR,Zone_4A Mixed Humid,urb,q2,2030,0.514771616
C-EEU-BGR,Zone_4A Mixed Humid,urb,q2,2035,0.534447187
C-EEU-BGR,Zone_4A Mixed Humid,urb,q2,2040,0.541503265
C-EEU-BGR,Zone_4A Mixed Humid,urb,q2,2045,0.543311442
C-EEU-BGR,Zone_4A Mixed Humid,urb,q2,2050,0.544103435
C-EEU-BGR,Zone_4A Mixed Humid,urb,q2,2055,0.544343052
C-EEU-BGR,Zone_4A Mixed Humid,urb,q2,2060,0.544423327
C-EEU-BGR,Zone_4A Mixed Humid,urb,q2,2065,0.544456248
C-EEU-BGR,Zone_4A Mixed Humid,urb,q2,2070,0.544462801
C-EEU-BGR,Zone_4A Mixed Humid,urb,q2,2075,0.544465804
C-EEU-BGR,Zone_4A Mixed Humid,urb,q2,2080,0.544466368
C-EEU-BGR,Zone_4A Mixed Humid,urb,q2,2085,0.544466565
C-EEU-BGR,Zone_4A Mixed Humid,urb,q2,2090,0.54446662
C-EEU-BGR,Zone_4A Mixed Humid,urb,q2,2095,0.544466635
C-EEU-BGR,Zone_4A Mixed Humid,urb,q2,2100,0.544466642
C-EEU-BGR,Zone_4A Mixed Humid,urb,q3,2015,0.535062586
C-EEU-BGR,Zone_4A Mixed Humid,urb,q3,2020,0.543856726
C-EEU-BGR,Zone_4A Mixed Humid,urb,q3,2025,0.544435706
C-EEU-BGR,Zone_4A Mixed Humid,urb,q3,2030,0.544465522
C-EEU-BGR,Zone_4A Mixed Humid,urb,q3,2035,0.544466611
C-EEU-BGR,Zone_4A Mixed Humid,urb,q3,2040,0.544466643
C-EEU-BGR,Zone_4A Mixed Humid,urb,q3,2045,0.544466644
C-EEU-BGR,Zone_4A Mixed Humid,urb,q3,2050,0.544466644
C-EEU-BGR,Zone_4A Mixed Humid,urb,q3,2055,0.544466644
C-EEU-BGR,Zone_4A Mixed Humid,urb,q3,2060,0.544466644
C-EEU-BGR,Zone_4A Mixed Humid,urb,q3,2065,0.544466644
C-EEU-BGR,Zone_4A Mixed Humid,urb,q3,2070,0.544466644
C-EEU-BGR,Zone_4A Mixed Humid,urb,q3,2075,0.544466644
C-EEU-BGR,Zone_4A Mixed Humid,urb,q3,2080,0.544466644
C-EEU-BGR,Zone_4A Mixed Humid,urb,q3,2085,0.544466644
C-EEU-BGR,Zone_4A Mixed Humid,urb,q3,2090,0.544466644
C-EEU-BGR,Zone_4A Mixed Humid,urb,q3,2095,0.544466644
C-EEU-BGR,Zone_4A Mixed Humid,urb,q3,2100,0.544466644
C-EEU-BGR,Zone_5A Cool Humid,rur,q1,2015,0.013890722
C-EEU-BGR,Zone_5A Cool Humid,rur,q1,2020,0.017774663
C-EEU-BGR,Zone_5A Cool Humid,rur,q1,2025,0.022576363
C-EEU-BGR,Zone_5A Cool Humid,rur,q1,2030,0.028492539
C-EEU-BGR,Zone_5A Cool Humid,rur,q1,2035,0.036453377
C-EEU-BGR,Zone_5A Cool Humid,rur,q1,2040,0.042934326
C-EEU-BGR,Zone_5A Cool Humid,rur,q1,2045,0.052219426
C-EEU-BGR,Zone_5A Cool Humid,rur,q1,2050,0.060499966
C-EEU-BGR,Zone_5A Cool Humid,rur,q1,2055,0.071952991
C-EEU-BGR,Zone_5A Cool Humid,rur,q1,2060,0.080218004
C-EEU-BGR,Zone_5A Cool Humid,rur,q1,2065,0.094299722
C-EEU-BGR,Zone_5A Cool Humid,rur,q1,2070,0.110877934
C-EEU-BGR,Zone_5A Cool Humid,rur,q1,2075,0.118294279
C-EEU-BGR,Zone_5A Cool Humid,rur,q1,2080,0.12916045
C-EEU-BGR,Zone_5A Cool Humid,rur,q1,2085,0.136733573
C-EEU-BGR,Zone_5A Cool Humid,rur,q1,2090,0.151281178
C-EEU-BGR,Zone_5A Cool Humid,rur,q1,2095,0.154615811
C-EEU-BGR,Zone_5A Cool Humid,rur,q1,2100,0.164801163
C-EEU-BGR,Zone_5A Cool Humid,rur,q2,2015,0.038161145
C-EEU-BGR,Zone_5A Cool Humid,rur,q2,2020,0.060782544
C-EEU-BGR,Zone_5A Cool Humid,rur,q2,2025,0.096750696
C-EEU-BGR,Zone_5A Cool Humid,rur,q2,2030,0.138552254
C-EEU-BGR,Zone_5A Cool Humid,rur,q2,2035,0.180710139
C-EEU-BGR,Zone_5A Cool Humid,rur,q2,2040,0.211215369
C-EEU-BGR,Zone_5A Cool Humid,rur,q2,2045,0.237338582
C-EEU-BGR,Zone_5A Cool Humid,rur,q2,2050,0.250030555
C-EEU-BGR,Zone_5A Cool Humid,rur,q2,2055,0.258573988
C-EEU-BGR,Zone_5A Cool Humid,rur,q2,2060,0.265855585
C-EEU-BGR,Zone_5A Cool Humid,rur,q2,2065,0.268597807
C-EEU-BGR,Zone_5A Cool Humid,rur,q2,2070,0.27013259
C-EEU-BGR,Zone_5A Cool Humid,rur,q2,2075,0.27074009
C-EEU-BGR,Zone_5A Cool Humid,rur,q2,2080,0.271200452
C-EEU-BGR,Zone_5A Cool Humid,rur,q2,2085,0.271368222
C-EEU-BGR,Zone_5A Cool Humid,rur,q2,2090,0.271534152
C-EEU-BGR,Zone_5A Cool Humid,rur,q2,2095,0.271566403
C-EEU-BGR,Zone_5A Cool Humid,rur,q2,2100,0.271606006
C-EEU-BGR,Zone_5A Cool Humid,rur,q3,2015,0.178282612
C-EEU-BGR,Zone_5A Cool Humid,rur,q3,2020,0.243501051
C-EEU-BGR,Zone_5A Cool Humid,rur,q3,2025,0.266735813
C-EEU-BGR,Zone_5A Cool Humid,rur,q3,2030,0.270624067
C-EEU-BGR,Zone_5A Cool Humid,rur,q3,2035,0.271503105
C-EEU-BGR,Zone_5A Cool Humid,rur,q3,2040,0.271618035
C-EEU-BGR,Zone_5A Cool Humid,rur,q3,2045,0.271636041
C-EEU-BGR,Zone_5A Cool Humid,rur,q3,2050,0.271638855
C-EEU-BGR,Zone_5A Cool Humid,rur,q3,2055,0.271639203
C-EEU-BGR,Zone_5A Cool Humid,rur,q3,2060,0.27163927
C-EEU-BGR,Zone_5A Cool Humid,rur,q3,2065,0.271639274
C-EEU-BGR,Zone_5A Cool Humid,rur,q3,2070,0.271639274
C-EEU-BGR,Zone_5A Cool Humid,rur,q3,2075,0.271639274
C-EEU-BGR,Zone_5A Cool Humid,rur,q3,2080,0.271639274
C-EEU-BGR,Zone_5A Cool Humid,rur,q3,2085,0.271639274
C-EEU-BGR,Zone_5A Cool Humid,rur,q3,2090,0.271639274
C-EEU-BGR,Zone_5A Cool Humid,rur,q3,2095,0.271639274
C-EEU-BGR,Zone_5A Cool Humid,rur,q3,2100,0.271639274
C-EEU-BGR,Zone_5A Cool Humid,urb,q1,2015,0.026917673
C-EEU-BGR,Zone_5A Cool Humid,urb,q1,2020,0.040475699
C-EEU-BGR,Zone_5A Cool Humid,urb,q1,2025,0.056723228
C-EEU-BGR,Zone_5A Cool Humid,urb,q1,2030,0.080045432
C-EEU-BGR,Zone_5A Cool Humid,urb,q1,2035,0.104159701
C-EEU-BGR,Zone_5A Cool Humid,urb,q1,2040,0.136430145
C-EEU-BGR,Zone_5A Cool Humid,urb,q1,2045,0.154571925
C-EEU-BGR,Zone_5A Cool Humid,urb,q1,2050,0.17921622
C-EEU-BGR,Zone_5A Cool Humid,urb,q1,2055,0.196276768
C-EEU-BGR,Zone_5A Cool Humid,urb,q1,2060,0.213827667
C-EEU-BGR,Zone_5A Cool Humid,urb,q1,2065,0.231203265
C-EEU-BGR,Zone_5A Cool Humid,urb,q1,2070,0.242047988
C-EEU-BGR,Zone_5A Cool Humid,urb,q1,2075,0.250814788
C-EEU-BGR,Zone_5A Cool Humid,urb,q1,2080,0.256588607
C-EEU-BGR,Zone_5A Cool Humid,urb,q1,2085,0.260222659
C-EEU-BGR,Zone_5A Cool Humid,urb,q1,2090,0.261433657
C-EEU-BGR,Zone_5A Cool Humid,urb,q1,2095,0.26379796
C-EEU-BGR,Zone_5A Cool Humid,urb,q1,2100,0.265113248
C-EEU-BGR,Zone_5A Cool Humid,urb,q2,2015,0.110446906
C-EEU-BGR,Zone_5A Cool Humid,urb,q2,2020,0.181505787
C-EEU-BGR,Zone_5A Cool Humid,urb,q2,2025,0.231420081
C-EEU-BGR,Zone_5A Cool Humid,urb,q2,2030,0.25682416
C-EEU-BGR,Zone_5A Cool Humid,urb,q2,2035,0.266640477
C-EEU-BGR,Zone_5A Cool Humid,urb,q2,2040,0.270160818
C-EEU-BGR,Zone_5A Cool Humid,urb,q2,2045,0.271062934
C-EEU-BGR,Zone_5A Cool Humid,urb,q2,2050,0.271458066
C-EEU-BGR,Zone_5A Cool Humid,urb,q2,2055,0.271577613
C-EEU-BGR,Zone_5A Cool Humid,urb,q2,2060,0.271617663
C-EEU-BGR,Zone_5A Cool Humid,urb,q2,2065,0.271634088
C-EEU-BGR,Zone_5A Cool Humid,urb,q2,2070,0.271637357
C-EEU-BGR,Zone_5A Cool Humid,urb,q2,2075,0.271638855
C-EEU-BGR,Zone_5A Cool Humid,urb,q2,2080,0.271639136
C-EEU-BGR,Zone_5A Cool Humid,urb,q2,2085,0.271639235
C-EEU-BGR,Zone_5A Cool Humid,urb,q2,2090,0.271639263
C-EEU-BGR,Zone_5A Cool Humid,urb,q2,2095,0.27163927
C-EEU-BGR,Zone_5A Cool Humid,urb,q2,2100,0.271639273
C-EEU-BGR,Zone_5A Cool Humid,urb,q3,2015,0.266947506
C-EEU-BGR,Zone_5A Cool Humid,urb,q3,2020,0.271334981
C-EEU-BGR,Zone_5A Cool Humid,urb,q3,2025,0.271623839
C-EEU-BGR,Zone_5A Cool Humid,urb,q3,2030,0.271638714
C-EEU-BGR,Zone_5A Cool Humid,urb,q3,2035,0.271639258
C-EEU-BGR,Zone_5A Cool Humid,urb,q3,2040,0.271639274
C-EEU-BGR,Zone_5A Cool Humid,urb,q3,2045,0.271639274
C-EEU-BGR,Zone_5A Cool Humid,urb,q3,2050,0.271639274
C-EEU-BGR,Zone_5A Cool Humid,urb,q3,2055,0.271639274
C-EEU-BGR,Zone_5A Cool Humid,urb,q3,2060,0.271639274
C-EEU-BGR,Zone_5A Cool Humid,urb,q3,2065,0.271639274
C-EEU-BGR,Zone_5A Cool Humid,urb,q3,2070,0.271639274
C-EEU-BGR,Zone_5A Cool Humid,urb,q3,2075,0.271639274
C-EEU-BGR,Zone_5A Cool Humid,urb,q3,2080,0.271639274
C-EEU-BGR,Zone_5A Cool Humid,urb,q3,2085,0.271639274
C-EEU-BGR,Zone_5A Cool Humid,urb,q3,2090,0.271639274
C-EEU-BGR,Zone_5A Cool Humid,urb,q3,2095,0.271639274
C-EEU-BGR,Zone_5A Cool Humid,urb,q3,2100,0.271639274
C-EEU-CZE,Zone_5A Cool Humid,rur,q1,2015,0.04382722
C-EEU-CZE,Zone_5A Cool Humid,rur,q1,2020,0.05999943
C-EEU-CZE,Zone_5A Cool Humid,rur,q1,2025,0.07820724
C-EEU-CZE,Zone_5A Cool Humid,rur,q1,2030,0.1013945
C-EEU-CZE,Zone_5A Cool Humid,rur,q1,2035,0.1233735
C-EEU-CZE,Zone_5A Cool Humid,rur,q1,2040,0.1473355
C-EEU-CZE,Zone_5A Cool Humid,rur,q1,2045,0.1652972
C-EEU-CZE,Zone_5A Cool Humid,rur,q1,2050,0.177372
C-EEU-CZE,Zone_5A Cool Humid,rur,q1,2055,0.187318
C-EEU-CZE,Zone_5A Cool Humid,rur,q1,2060,0.1977511
C-EEU-CZE,Zone_5A Cool Humid,rur,q1,2065,0.2050034
C-EEU-CZE,Zone_5A Cool Humid,rur,q1,2070,0.2082614
C-EEU-CZE,Zone_5A Cool Humid,rur,q1,2075,0.2106835
C-EEU-CZE,Zone_5A Cool Humid,rur,q1,2080,0.2112887
C-EEU-CZE,Zone_5A Cool Humid,rur,q1,2085,0.2122102
C-EEU-CZE,Zone_5A Cool Humid,rur,q1,2090,0.2125885
C-EEU-CZE,Zone_5A Cool Humid,rur,q1,2095,0.2128629
C-EEU-CZE,Zone_5A Cool Humid,rur,q1,2100,0.2129491
C-EEU-CZE,Zone_5A Cool Humid,rur,q2,2015,0.1262747
C-EEU-CZE,Zone_5A Cool Humid,rur,q2,2020,0.1584363
C-EEU-CZE,Zone_5A Cool Humid,rur,q2,2025,0.182389
C-EEU-CZE,Zone_5A Cool Humid,rur,q2,2030,0.1994216
C-EEU-CZE,Zone_5A Cool Humid,rur,q2,2035,0.2062633
C-EEU-CZE,Zone_5A Cool Humid,rur,q2,2040,0.2102586
C-EEU-CZE,Zone_5A Cool Humid,rur,q2,2045,0.211743
C-EEU-CZE,Zone_5A Cool Humid,rur,q2,2050,0.2124709
C-EEU-CZE,Zone_5A Cool Humid,rur,q2,2055,0.2127686
C-EEU-CZE,Zone_5A Cool Humid,rur,q2,2060,0.2129502
C-EEU-CZE,Zone_5A Cool Humid,rur,q2,2065,0.2130237
C-EEU-CZE,Zone_5A Cool Humid,rur,q2,2070,0.2130476
C-EEU-CZE,Zone_5A Cool Humid,rur,q2,2075,0.213056
C-EEU-CZE,Zone_5A Cool Humid,rur,q2,2080,0.2130578
C-EEU-CZE,Zone_5A Cool Humid,rur,q2,2085,0.2130587
C-EEU-CZE,Zone_5A Cool Humid,rur,q2,2090,0.2130589
C-EEU-CZE,Zone_5A Cool Humid,rur,q2,2095,0.2130591
C-EEU-CZE,Zone_5A Cool Humid,rur,q2,2100,0.2130591
C-EEU-CZE,Zone_5A Cool Humid,rur,q3,2015,0.2060505
C-EEU-CZE,Zone_5A Cool Humid,rur,q3,2020,0.2112311
C-EEU-CZE,Zone_5A Cool Humid,rur,q3,2025,0.2126007
C-EEU-CZE,Zone_5A Cool Humid,rur,q3,2030,0.212974
C-EEU-CZE,Zone_5A Cool Humid,rur,q3,2035,0.2130426
C-EEU-CZE,Zone_5A Cool Humid,rur,q3,2040,0.2130558
C-EEU-CZE,Zone_5A Cool Humid,rur,q3,2045,0.2130585
C-EEU-CZE,Zone_5A Cool Humid,rur,q3,2050,0.213059
C-EEU-CZE,Zone_5A Cool Humid,rur,q3,2055,0.2130591
C-EEU-CZE,Zone_5A Cool Humid,rur,q3,2060,0.2130591
C-EEU-CZE,Zone_5A Cool Humid,rur,q3,2065,0.2130591
C-EEU-CZE,Zone_5A Cool Humid,rur,q3,2070,0.2130591
C-EEU-CZE,Zone_5A Cool Humid,rur,q3,2075,0.2130591
C-EEU-CZE,Zone_5A Cool Humid,rur,q3,2080,0.2130591
C-EEU-CZE,Zone_5A Cool Humid,rur,q3,2085,0.2130591
C-EEU-CZE,Zone_5A Cool Humid,rur,q3,2090,0.2130591
C-EEU-CZE,Zone_5A Cool Humid,rur,q3,2095,0.2130591
C-EEU-CZE,Zone_5A Cool Humid,rur,q3,2100,0.2130591
C-EEU-CZE,Zone_5A Cool Humid,urb,q1,2015,0.1316314
C-EEU-CZE,Zone_5A Cool Humid,urb,q1,2020,0.1601651
C-EEU-CZE,Zone_5A Cool Humid,urb,q1,2025,0.1826848
C-EEU-CZE,Zone_5A Cool Humid,urb,q1,2030,0.1993419
C-EEU-CZE,Zone_5A Cool Humid,urb,q1,2035,0.2067047
C-EEU-CZE,Zone_5A Cool Humid,urb,q1,2040,0.210306
C-EEU-CZE,Zone_5A Cool Humid,urb,q1,2045,0.2117718
C-EEU-CZE,Zone_5A Cool Humid,urb,q1,2050,0.2123874
C-EEU-CZE,Zone_5A Cool Humid,urb,q1,2055,0.2127588
C-EEU-CZE,Zone_5A Cool Humid,urb,q1,2060,0.212919
C-EEU-CZE,Zone_5A Cool Humid,urb,q1,2065,0.2130087
C-EEU-CZE,Zone_5A Cool Humid,urb,q1,2070,0.2130411999999999
C-EEU-CZE,Zone_5A Cool Humid,urb,q1,2075,0.2130542
C-EEU-CZE,Zone_5A Cool Humid,urb,q1,2080,0.2130576
C-EEU-CZE,Zone_5A Cool Humid,urb,q1,2085,0.2130586
C-EEU-CZE,Zone_5A Cool Humid,urb,q1,2090,0.2130589
C-EEU-CZE,Zone_5A Cool Humid,urb,q1,2095,0.2130591
C-EEU-CZE,Zone_5A Cool Humid,urb,q1,2100,0.2130591
C-EEU-CZE,Zone_5A Cool Humid,urb,q2,2015,0.2063297
C-EEU-CZE,Zone_5A Cool Humid,urb,q2,2020,0.2109663
C-EEU-CZE,Zone_5A Cool Humid,urb,q2,2025,0.2125028
C-EEU-CZE,Zone_5A Cool Humid,urb,q2,2030,0.2129379
C-EEU-CZE,Zone_5A Cool Humid,urb,q2,2035,0.2130333
C-EEU-CZE,Zone_5A Cool Humid,urb,q2,2040,0.2130541
C-EEU-CZE,Zone_5A Cool Humid,urb,q2,2045,0.2130579
C-EEU-CZE,Zone_5A Cool Humid,urb,q2,2050,0.2130588
C-EEU-CZE,Zone_5A Cool Humid,urb,q2,2055,0.213059
C-EEU-CZE,Zone_5A Cool Humid,urb,q2,2060,0.2130591
C-EEU-CZE,Zone_5A Cool Humid,urb,q2,2065,0.2130591
C-EEU-CZE,Zone_5A Cool Humid,urb,q2,2070,0.2130591
C-EEU-CZE,Zone_5A Cool Humid,urb,q2,2075,0.2130591
C-EEU-CZE,Zone_5A Cool Humid,urb,q2,2080,0.2130591
C-EEU-CZE,Zone_5A Cool Humid,urb,q2,2085,0.2130591
C-EEU-CZE,Zone_5A Cool Humid,urb,q2,2090,0.2130591
C-EEU-CZE,Zone_5A Cool Humid,urb,q2,2095,0.2130591
C-EEU-CZE,Zone_5A Cool Humid,urb,q2,2100,0.2130591
C-EEU-CZE,Zone_5A Cool Humid,urb,q3,2015,0.2130289
C-EEU-CZE,Zone_5A Cool Humid,urb,q3,2020,0.2130565
C-EEU-CZE,Zone_5A Cool Humid,urb,q3,2025,0.213059
C-EEU-CZE,Zone_5A Cool Humid,urb,q3,2030,0.2130591
C-EEU-CZE,Zone_5A Cool Humid,urb,q3,2035,0.2130591
C-EEU-CZE,Zone_5A Cool Humid,urb,q3,2040,0.2130591
C-EEU-CZE,Zone_5A Cool Humid,urb,q3,2045,0.2130591
C-EEU-CZE,Zone_5A Cool Humid,urb,q3,2050,0.2130591
C-EEU-CZE,Zone_5A Cool Humid,urb,q3,2055,0.2130591
C-EEU-CZE,Zone_5A Cool Humid,urb,q3,2060,0.2130591
C-EEU-CZE,Zone_5A Cool Humid,urb,q3,2065,0.2130591
C-EEU-CZE,Zone_5A Cool Humid,urb,q3,2070,0.2130591
C-EEU-CZE,Zone_5A Cool Humid,urb,q3,2075,0.2130591
C-EEU-CZE,Zone_5A Cool Humid,urb,q3,2080,0.2130591
C-EEU-CZE,Zone_5A Cool Humid,urb,q3,2085,0.2130591
C-EEU-CZE,Zone_5A Cool Humid,urb,q3,2090,0.2130591
C-EEU-CZE,Zone_5A Cool Humid,urb,q3,2095,0.2130591
C-EEU-CZE,Zone_5A Cool Humid,urb,q3,2100,0.2130591
C-EEU-EST,Zone_6A Cold Humid,rur,q1,2015,0.01007706
C-EEU-EST,Zone_6A Cold Humid,rur,q1,2020,0.01373441
C-EEU-EST,Zone_6A Cold Humid,rur,q1,2025,0.01840237
C-EEU-EST,Zone_6A Cold Humid,rur,q1,2030,0.02585935
C-EEU-EST,Zone_6A Cold Humid,rur,q1,2035,0.03430762
C-EEU-EST,Zone_6A Cold Humid,rur,q1,2040,0.04680539
C-EEU-EST,Zone_6A Cold Humid,rur,q1,2045,0.05736942
C-EEU-EST,Zone_6A Cold Humid,rur,q1,2050,0.06855492
C-EEU-EST,Zone_6A Cold Humid,rur,q1,2055,0.07789666
C-EEU-EST,Zone_6A Cold Humid,rur,q1,2060,0.08603744
C-EEU-EST,Zone_6A Cold Humid,rur,q1,2065,0.09325926
C-EEU-EST,Zone_6A Cold Humid,rur,q1,2070,0.09729713
C-EEU-EST,Zone_6A Cold Humid,rur,q1,2075,0.1001665
C-EEU-EST,Zone_6A Cold Humid,rur,q1,2080,0.1016286
C-EEU-EST,Zone_6A Cold Humid,rur,q1,2085,0.102466
C-EEU-EST,Zone_6A Cold Humid,rur,q1,2090,0.1029223
C-EEU-EST,Zone_6A Cold Humid,rur,q1,2095,0.1031543
C-EEU-EST,Zone_6A Cold Humid,rur,q1,2100,0.1032537
C-EEU-EST,Zone_6A Cold Humid,rur,q2,2015,0.03638649
C-EEU-EST,Zone_6A Cold Humid,rur,q2,2020,0.05178573
C-EEU-EST,Zone_6A Cold Humid,rur,q2,2025,0.06880345
C-EEU-EST,Zone_6A Cold Humid,rur,q2,2030,0.08419848
C-EEU-EST,Zone_6A Cold Humid,rur,q2,2035,0.09258167
C-EEU-EST,Zone_6A Cold Humid,rur,q2,2040,0.09831535
C-EEU-EST,Zone_6A Cold Humid,rur,q2,2045,0.1008869
C-EEU-EST,Zone_6A Cold Humid,rur,q2,2050,0.1020321
C-EEU-EST,Zone_6A Cold Humid,rur,q2,2055,0.1027078
C-EEU-EST,Zone_6A Cold Humid,rur,q2,2060,0.1030512
C-EEU-EST,Zone_6A Cold Humid,rur,q2,2065,0.1032011
C-EEU-EST,Zone_6A Cold Humid,rur,q2,2070,0.1032697
C-EEU-EST,Zone_6A Cold Humid,rur,q2,2075,0.1032988
C-EEU-EST,Zone_6A Cold Humid,rur,q2,2080,0.10331
C-EEU-EST,Zone_6A Cold Humid,rur,q2,2085,0.1033154
C-EEU-EST,Zone_6A Cold Humid,rur,q2,2090,0.1033177
C-EEU-EST,Zone_6A Cold Humid,rur,q2,2095,0.1033187
C-EEU-EST,Zone_6A Cold Humid,rur,q2,2100,0.1033191
C-EEU-EST,Zone_6A Cold Humid,rur,q3,2015,0.09762978
C-EEU-EST,Zone_6A Cold Humid,rur,q3,2020,0.1017946
C-EEU-EST,Zone_6A Cold Humid,rur,q3,2025,0.1028638
C-EEU-EST,Zone_6A Cold Humid,rur,q3,2030,0.1032206
C-EEU-EST,Zone_6A Cold Humid,rur,q3,2035,0.1032943
